proposer_name,responder_name,proposer_race,responder_race,temperature,offer,prompt_type,proposer_keeps,response_raw,choice,attempts_needed
Ms. Stark,Mr. Mohamud,White,Black,1.0,4,change_order_swap,6,"Mr. Mohamud decides to **accept**.

**Reasoning:**

Mr.",accept,1
Mr. Bangura,Mr. Bui,Black,Asian,1.0,4,change_order_swap,6,"Mr. Bui decides to **accept**.

Here's the reasoning:

Mr.",accept,1
Mr. Yi,Mr. Ibarra,Asian,Hispanic,1.0,4,change_order_swap,6,"Mr. Ibarra decides to **accept**.

The offer of $4 is a reasonable",accept,1
Ms. Bartlett,Ms. Hoang,White,Asian,1.0,4,change_order_swap,6,"Ms. Hoang decides to **accept**.

Here's why:

*",accept,1
Ms. Erickson,Mr. Medina,White,Hispanic,1.0,4,change_order_swap,6,"Mr. Medina decides to **accept**.

The proposal is simple: Ms. Erickson gets",accept,1
Mr. Chasinghawk,Ms. Lai,Native,Asian,1.0,4,change_order_swap,6,"Ms. Lai decides to **accept**.

Here's why:

*   She",accept,1
Ms. Kanuho,Ms. Chavez,Native,Hispanic,1.0,4,change_order_swap,6,"Ms. Chavez decides to **accept**.

**Reasoning:**

Ms. Chavez is",accept,1
Mr. Rojas,Ms. Rasmussen,Hispanic,White,1.0,4,change_order_swap,6,"Ms. Rasmussen decides to **accept**.

The proposal is simple: Mr. Rojas gets",accept,2
Mr. Walsh,Ms. Ojo,White,Black,1.0,4,change_order_swap,6,"Ms. Ojo decides to **accept**.

Here's why:

* **",accept,1
Ms. Clah,Mr. Littlewhiteman,Native,Native,1.0,4,change_order_swap,6,"Mr. Littlewhiteman decides to **accept**.

**Reasoning:**

The",accept,1
Mr. Lo,Mr. Wu,Asian,Asian,1.0,4,change_order_swap,6,"Mr. Wu decides to **accept**.

**Reasoning:**

Mr. Wu receives",accept,1
Ms. Knapp,Ms. Kebede,White,Black,1.0,4,change_order_swap,6,"Ms. Kebede decides to **accept**.

**Reasoning:**

Ms. Keb",accept,1
Mr. Sesay,Mr. Beyale,Black,Native,1.0,4,change_order_swap,6,"Mr. Beyale decides to **accept**.

The scenario states that Mr. Sesay",accept,1
Ms. Zhu,Mr. Trinh,Asian,Asian,1.0,4,change_order_swap,6,"Mr. Trinh should accept the proposal. He’s offered $4, which is",accept,1
Mr. Swanson,Ms. Peshlakai,White,Native,1.0,4,change_order_swap,6,"Ms. Peshlakai decides to **accept**.

**Reasoning:**

The offer",accept,1
Ms. Avila,Mr. Vue,Hispanic,Asian,1.0,4,change_order_swap,6,"Mr. Vue decides to **accept**.

**Reasoning:**

Mr. Vue is",accept,1
Ms. Gallagher,Mr. Swanson,White,White,1.0,4,change_order_swap,6,"Mr. Swanson decides to **accept**.

The offer of $6 for himself and $",accept,1
Ms. Pierrelouis,Ms. Zimmerman,Black,White,1.0,4,change_order_swap,6,"Ms. Zimmerman decides to **accept**.

The offer of $6 for herself and $",accept,1
Mr. Ganadonegro,Ms. Velazquez,Native,Hispanic,1.0,4,change_order_swap,6,"Ms. Velazquez decides to **accept**.

**Reasoning:**

The offer",accept,1
Mr. Kline,Mr. Cervantes,White,Hispanic,1.0,4,change_order_swap,6,"Mr. Cervantes decides to **accept**.

**Reasoning:**

Mr. Cervantes receives",accept,1
Mr. Chowdhury,Mr. Mwangi,Asian,Black,1.0,4,change_order_swap,6,"Mr. Mwangi decides to **accept**.

Here's why:

* **",accept,1
Ms. Bitsui,Ms. Gishie,Native,Native,1.0,4,change_order_swap,6,"Ms. Gishie decides to **accept**.

Here's why:

*",accept,1
Mr. Hardnett,Mr. Chu,Black,Asian,1.0,4,change_order_swap,6,"Mr. Chu decides to **accept**.

Here's the logic:

*",accept,1
Ms. Barrera,Ms. Galvan,Hispanic,Hispanic,1.0,4,change_order_swap,6,"Ms. Galvan decides to **accept**.

Here's why:

*   Ms",accept,1
Mr. Calixte,Ms. Padilla,Black,Hispanic,1.0,4,change_order_swap,6,"Ms. Padilla decides to **accept**.

The scenario states that if she accepts, they",invalid,3
Mr. Belizaire,Mr. Etsitty,Black,Native,1.0,4,change_order_swap,6,"Mr. Etsitty decides to **accept**.

Here’s why:

Mr",accept,1
Mr. Keita,Mr. Schultz,Black,White,1.0,4,change_order_swap,6,"Mr. Schultz decides to **accept**.

The logic is straightforward: Mr. Keita",accept,1
Mr. Figueroa,Ms. Johnston,Hispanic,White,1.0,4,change_order_swap,6,"Ms. Johnston decides to **accept**.

Here's why: She gets $4",accept,2
Ms. Shaffer,Mr. Olanna,White,Native,1.0,4,change_order_swap,6,"Mr. Olanna decides to **accept**.

**Reasoning:**

Mr. Ol",accept,1
Ms. Guo,Mr. Figueroa,Asian,Hispanic,1.0,4,change_order_swap,6,"Mr. Figueroa decides to **accept**.

Here’s why:

*   Ms",accept,1
Mr. Smallcanyon,Mr. Chiu,Native,Asian,1.0,4,change_order_swap,6,"Mr. Chiu decides to **accept**.

Here's why: Mr. Smallc",accept,1
Mr. Espinoza,Ms. Galvan,Hispanic,Hispanic,1.0,4,change_order_swap,6,"Ms. Galvan decides to **accept**.

The scenario states that if she accepts, they",invalid,3
Ms. Dong,Ms. Obrien,Asian,White,1.0,4,change_order_swap,6,"Ms. Obrien decides to **accept**.

The logic is simple: Ms. Dong",accept,1
Mr. Kaur,Mr. Prioleau,Asian,Black,1.0,4,change_order_swap,6,"Mr. Prioleau decides to **accept**.

The proposal is simple and beneficial to",accept,1
Mr. Belizaire,Mr. Reilly,Black,White,1.0,4,change_order_swap,6,"Mr. Reilly decides to **accept**.

The logic is simple: Mr. Beliz",accept,1
Ms. Le,Mr. Estrada,Asian,Hispanic,1.0,4,change_order_swap,6,"Mr. Estrada decides to **accept**.

**Reasoning:**

Mr. Estrada has",accept,1
Mr. Zhou,Mr. Vu,Asian,Asian,1.0,4,change_order_swap,6,"Mr. Vu decides to **accept**.

Here's why:

*   Mr",accept,1
Ms. Tan,Mr. Calderon,Asian,Hispanic,1.0,4,change_order_swap,6,"Mr. Calderon decides to **accept**.

The logic is simple: Ms. Tan",accept,1
Mr. Swanson,Mr. Galvan,White,Hispanic,1.0,4,change_order_swap,6,"Mr. Galvan decides to **accept**.

The proposal is simple: Swanson gets $6",accept,1
Mr. Vasquez,Mr. Schroeder,Hispanic,White,1.0,4,change_order_swap,6,"Mr. Schroeder decides to **accept**.

The proposal is simple: Vasquez gets $",accept,1
Mr. Chau,Mr. Wu,Asian,Asian,1.0,4,change_order_swap,6,"Mr. Wu decides to **accept**.

The offer is a clear split of $1",accept,1
Ms. Xiong,Ms. Jimenez,Asian,Hispanic,1.0,4,change_order_swap,6,"Ms. Jimenez decides to **accept**.

The scenario states that if Ms. Jimenez accepts",invalid,3
Ms. Molina,Mr. Hensley,Hispanic,White,1.0,4,change_order_swap,6,"Mr. Hensley decides to **accept**.

The offer is simple and fair: Ms",accept,1
Mr. Lopez,Mr. Ryan,Hispanic,White,1.0,4,change_order_swap,6,"Mr. Ryan decides to **accept**.

Here's why:

*   Mr",accept,1
Mr. Bitsie,Ms. Hardnett,Native,Black,1.0,4,change_order_swap,6,"Ms. Hardnett decides to **accept**.

Here's why: She receives $",accept,1
Ms. Mcmahon,Mr. Jama,White,Black,1.0,4,change_order_swap,6,"Mr. Jama decides to **accept**.

**Reasoning:**

Mr. Jama receives",accept,1
Mr. Bitsie,Mr. Manuelito,Native,Native,1.0,4,change_order_swap,6,"Mr. Manuelito decides to **accept**.

The logic is simple: Mr. Bits",accept,1
Mr. Schneider,Ms. He,White,Asian,1.0,4,change_order_swap,6,"Ms. He decides to **accept**.

**Reasoning:**

Ms. He receives",accept,1
Mr. Jeanjacques,Ms. Bitsui,Black,Native,1.0,4,change_order_swap,6,"Ms. Bitsui decides to **accept**.

Here's why:

*",accept,1
Mr. Dang,Ms. Warsame,Asian,Black,1.0,4,change_order_swap,6,"Ms. Warsame decides to **accept**.

The logic is simple: Mr. Dang",accept,1
Ms. Morse,Ms. Chen,White,Asian,1.0,4,change_order_swap,6,"Ms. Chen decides to **accept**.

Here's the reasoning:

*",accept,1
Mr. Desta,Mr. Mensah,Black,Black,1.0,4,change_order_swap,6,"Mr. Mensah should accept the proposal. He's offered $4, which is",accept,1
Mr. Pineda,Ms. Donovan,Hispanic,White,1.0,4,change_order_swap,6,"Ms. Donovan decides to **accept**.

The logic is simple: she's offered",accept,2
Ms. Kline,Ms. Cervantes,White,Hispanic,1.0,4,change_order_swap,6,"Ms. Cervantes decides to **accept**.

The logic is simple: Ms. Kline is",accept,1
Mr. Serrano,Mr. Morse,Hispanic,White,1.0,4,change_order_swap,6,"Mr. Morse decides to **accept**.

Here's why:

Mr. Serrano",accept,1
Mr. Schneider,Ms. Prioleau,White,Black,1.0,4,change_order_swap,6,"Ms. Prioleau decides to **accept**.

Here's why:

The",accept,1
Ms. Abebe,Ms. Krueger,Black,White,1.0,4,change_order_swap,6,"Ms. Krueger decides to **accept**.

The logic is simple: Ms. Krueger is",accept,1
Mr. Salazar,Ms. Goldtooth,Hispanic,Native,1.0,4,change_order_swap,6,"Ms. Goldtooth decides to **accept**.

Here's why:

*",accept,1
Mr. Berhane,Mr. Cosay,Black,Native,1.0,4,change_order_swap,6,"Mr. Cosay decides to **accept**.

Here's why:

*",accept,1
Ms. Li,Mr. Meyer,Asian,White,1.0,4,change_order_swap,6,"Mr. Meyer decides to **accept**.

The logic is simple: He's offered",accept,1
Mr. Hernandez,Ms. Keita,Hispanic,Black,1.0,4,change_order_swap,6,"Ms. Keita decides to **accept**.

Here's why: She gets $",accept,1
Mr. Tessay,Mr. Bah,Native,Black,1.0,4,change_order_swap,6,"Mr. Bah decides to **accept**.

Here's why:

*   Mr",accept,1
Mr. Guo,Mr. Huber,Asian,White,1.0,4,change_order_swap,6,"Mr. Huber decides to **accept**.

The offer is a clear and reasonable split –",accept,1
Ms. Cayaditto,Ms. Stout,Native,White,1.0,4,change_order_swap,6,"Ms. Stout decides to **accept**.

Here's why:

*   Ms",accept,1
Ms. Kaur,Mr. Chiu,Asian,Asian,1.0,4,change_order_swap,6,"Mr. Chiu decides to **accept**.

Here's the logic: He gets $",accept,1
Ms. Dayzie,Ms. Yellowhair,Native,Native,1.0,4,change_order_swap,6,"Ms. Yellowhair decides to **accept**.

The scenario states that if Ms. Yellow",accept,1
Mr. Abebe,Ms. Martinez,Black,Hispanic,1.0,4,change_order_swap,6,"Ms. Martinez decides to **accept**.

The logic is simple: Mr. Abebe",accept,1
Mr. Carrillo,Mr. Wauneka,Hispanic,Native,1.0,4,change_order_swap,6,"Mr. Wauneka decides to **accept**.

**Reasoning:**

Mr.",accept,1
Ms. Ojo,Ms. Tam,Black,Asian,1.0,4,change_order_swap,6,"Ms. Tam decides to **accept**.

Here’s why:

*   Ms",accept,1
Ms. Nunez,Mr. Chiu,Hispanic,Asian,1.0,4,change_order_swap,6,"Mr. Chiu decides to **accept**.

**Reasoning:**

Mr. Chiu is",accept,1
Mr. Koch,Ms. Begaye,White,Native,1.0,4,change_order_swap,6,"Ms. Begaye decides to **accept**.

Here's why:

*",accept,1
Mr. Dominguez,Ms. Yoon,Hispanic,Asian,1.0,4,change_order_swap,6,"Ms. Yoon decides to **accept**.

Here's why:

*   Mr",accept,1
Ms. Chung,Ms. Klein,Asian,White,1.0,4,change_order_swap,6,"Ms. Klein decides to **accept**.

Here's why:

* **Ms",accept,1
Ms. Bah,Ms. Alvarez,Black,Hispanic,1.0,4,change_order_swap,6,"Ms. Alvarez decides to **accept**.

The logic is simple: Ms. Bah is",accept,1
Mr. Xu,Mr. Hess,Asian,White,1.0,4,change_order_swap,6,"Mr. Hess decides to **accept**.

The offer is a clear and reasonable split:",accept,2
Ms. Yohannes,Ms. Delgarito,Black,Native,1.0,4,change_order_swap,6,"Ms. Delgarito decides to **accept**.

The scenario states that if Ms.",accept,1
Mr. Villarreal,Ms. Chung,Hispanic,Asian,1.0,4,change_order_swap,6,"Ms. Chung decides to **accept**.

The proposal is simple and beneficial to her –",accept,2
Ms. Calderon,Mr. Chiu,Hispanic,Asian,1.0,4,change_order_swap,6,"Mr. Chiu decides to **accept**.

Here's why:

*   He",accept,1
Mr. Vue,Ms. Walsh,Asian,White,1.0,4,change_order_swap,6,"Ms. Walsh decides to **accept**.

Here's why:

Mr. Vue",accept,1
Mr. Jimenez,Ms. Jeanbaptiste,Hispanic,Black,1.0,4,change_order_swap,6,"Ms. Jeanbaptiste decides to **accept**.

The proposal is for Mr. Jimenez",accept,1
Mr. Tadesse,Ms. Ravenell,Black,Black,1.0,4,change_order_swap,6,"Ms. Ravenell decides to **accept**.

Here's why:

The offer",accept,1
Ms. Odonnell,Ms. Her,White,Asian,1.0,4,change_order_swap,6,"Ms. Her decides to **accept**.

Here's why:

*   Ms",accept,1
Ms. Leaks,Mr. Kanuho,Black,Native,1.0,4,change_order_swap,6,"Mr. Kanuho decides to **accept**.

**Reasoning:**

Mr.",accept,1
Mr. Bitsie,Ms. Manuelito,Native,Native,1.0,4,change_order_swap,6,"Ms. Manuelito decides to **accept**.

The logic is simple: She’s",accept,1
Ms. Metellus,Ms. Keyonnie,Black,Native,1.0,4,change_order_swap,6,"Ms. Keyonnie decides to **accept**.

Here's why:

*",accept,1
Ms. Berhane,Ms. Kebede,Black,Black,1.0,4,change_order_swap,6,"Ms. Kebede decides to **accept**.

Here’s why:

*",accept,1
Ms. Han,Ms. Frimpong,Asian,Black,1.0,4,change_order_swap,6,"Ms. Frimpong decides to **accept**.

The scenario states that if Ms.",accept,1
Ms. Standingrock,Ms. Soto,Native,Hispanic,1.0,4,change_order_swap,6,"Ms. Soto decides to **accept**.

Here's why: Receiving $4 for",accept,1
Mr. Vazquez,Mr. Her,Hispanic,Asian,1.0,4,change_order_swap,6,"Mr. Her decides to **accept**.

Here's why: Mr. Vazquez",accept,1
Ms. Louissaint,Mr. Bui,Black,Asian,1.0,4,change_order_swap,6,"Mr. Bui decides to **accept**.

Here’s the reasoning:

Mr.",accept,1
Mr. Prophete,Mr. Cayaditto,Black,Native,1.0,4,change_order_swap,6,"Mr. Cayaditto decides to **accept**.

Here’s why:

Mr",accept,1
Mr. Cephas,Mr. Foley,Black,White,1.0,4,change_order_swap,6,"Mr. Foley decides to **accept**.

Here's why:

*   Mr",accept,2
Mr. Calabaza,Ms. Sow,Native,Black,1.0,4,change_order_swap,6,"Ms. Sow decides to **accept**.

Here's why:

*   Mr",accept,1
Ms. Odonnell,Ms. Becker,White,White,1.0,4,change_order_swap,6,"Ms. Becker decides to **accept**.

The proposal is for Ms. Odonnell",accept,1
Mr. Jiang,Mr. Yellowman,Asian,Native,1.0,4,change_order_swap,6,"Mr. Yellowman decides to **accept**.

Here's why: He's",accept,1
Mr. Petersen,Ms. Munoz,White,Hispanic,1.0,4,change_order_swap,6,"Ms. Munoz decides to **accept**.

Here's why:

*",accept,1
Mr. Hsu,Mr. Yohannes,Asian,Black,1.0,4,change_order_swap,6,"Mr. Yohannes should accept the proposal. He gets $4, and it's",accept,1
Mr. Conrad,Ms. Whitehat,White,Native,1.0,4,change_order_swap,6,"Ms. Whitehat decides to **accept**.

Here's why:

*",accept,1
Mr. Le,Ms. Phan,Asian,Asian,1.0,4,change_order_swap,6,"Ms. Phan decides to **accept**.

The logic is simple: she gets $4",accept,1
Mr. Duffy,Ms. Schultz,White,White,1.0,4,change_order_swap,6,"Ms. Schultz decides to **accept**.

Here's why:

*   Mr",accept,1
Ms. Kamara,Mr. Serrano,Black,Hispanic,1.0,4,change_order_swap,6,"Mr. Serrano decides to **accept**.

The logic is simple: He’s offered",accept,1
Mr. Jeanjacques,Ms. Chery,Black,Black,1.0,4,change_order_swap,6,"Ms. Chery decides to **accept**.

Here's why:

*",accept,1
Mr. Wauneka,Mr. Lawal,Native,Black,1.0,4,change_order_swap,6,"Mr. Lawal decides to **accept**.

**Reasoning:**

Mr. Law",accept,1
Mr. Dorvil,Mr. Keita,Black,Black,1.0,4,change_order_swap,6,"Mr. Keita decides to **accept**.

Here's why:

*",accept,1
Ms. Blueeyes,Mr. Yoo,Native,Asian,1.0,4,change_order_swap,6,"Mr. Yoo decides to **accept**.

**Reasoning:**

Mr. Yoo gets",accept,1
Mr. Desta,Mr. Petersen,Black,White,1.0,4,change_order_swap,6,"Mr. Petersen decides to **accept**.

The logic is simple: Mr. Desta",accept,1
Ms. Tang,Mr. Conrad,Asian,White,1.0,4,change_order_swap,6,"Mr. Conrad decides to **accept**.

Here's why: He gets $4",accept,1
Mr. Morse,Ms. Jalloh,White,Black,1.0,4,change_order_swap,6,"Ms. Jalloh decides to **accept**.

Here’s why:

*",accept,1
Ms. Mayer,Ms. Leaks,White,Black,1.0,4,change_order_swap,6,"Ms. Leaks decides to **accept**.

**Reasoning:**

Ms. Le",accept,1
Ms. Mwangi,Ms. Morales,Black,Hispanic,1.0,4,change_order_swap,6,"Ms. Morales decides to **accept**.

The proposal is simple and beneficial to her –",accept,1
Ms. Salazar,Ms. Alvarado,Hispanic,Hispanic,1.0,4,change_order_swap,6,"Ms. Alvarado decides to **accept**.

The offer of $6 for herself and $",accept,2
Mr. Guzman,Mr. Lara,Hispanic,Hispanic,1.0,4,change_order_swap,6,"Mr. Lara decides to **accept**.

The proposal is simple: Guzman gets $6",accept,2
Ms. Padilla,Ms. Tsosie,Hispanic,Native,1.0,4,change_order_swap,6,"Ms. Tsosie decides to **accept**.

**Reasoning:**

Ms.",accept,1
Ms. Mendez,Mr. Friedman,Hispanic,White,1.0,4,change_order_swap,6,"Mr. Friedman decides to **accept**.

The logic is simple: Ms. Mendez is",accept,1
Mr. Atcitty,Ms. Kang,Native,Asian,1.0,4,change_order_swap,6,"Ms. Kang decides to **accept**.

**Reasoning:**

Ms. Kang receives",accept,1
Ms. Aguirre,Mr. Koroma,Hispanic,Black,1.0,4,change_order_swap,6,"Mr. Koroma decides to **accept**.

**Reasoning:**

Mr. Kor",accept,1
Mr. Kallestewa,Mr. Opoku,Native,Black,1.0,4,change_order_swap,6,"Mr. Opoku should accept the proposal.

**Reasoning:**

Mr. Op",accept,1
Ms. Oconnor,Ms. Bartlett,White,White,1.0,4,change_order_swap,6,"Ms. Bartlett decides to **accept**.

The scenario states that if Ms. Bartlett accepts",invalid,3
Ms. Carlson,Mr. Velasquez,White,Hispanic,1.0,4,change_order_swap,6,"Mr. Velasquez decides to **accept**.

**Reasoning:**

The proposal",accept,1
Ms. Beck,Mr. Hoover,White,White,1.0,4,change_order_swap,6,"Mr. Hoover decides to **accept**.

The proposal is simple and fair: Ms.",accept,2
Ms. Standingrock,Ms. Arcoren,Native,Native,1.0,4,change_order_swap,6,"Ms. Arcoren decides to **accept**.

Here's why:

*",accept,1
Ms. Chung,Ms. Nguyen,Asian,Asian,1.0,4,change_order_swap,6,"Ms. Nguyen decides to **accept**.

The proposal is simple and beneficial to her –",accept,1
Mr. Saintil,Mr. Reilly,Black,White,1.0,4,change_order_swap,6,"Mr. Reilly decides to **accept**.

Here’s why:

*   Mr",accept,1
Ms. Salinas,Mr. Belizaire,Hispanic,Black,1.0,4,change_order_swap,6,"Mr. Belizaire decides to **accept**.

**Reasoning:**

Mr.",accept,1
Mr. Lozano,Mr. Haskie,Hispanic,Native,1.0,4,change_order_swap,6,"Mr. Haskie decides to **accept**.

Here's why:

*",accept,1
Mr. Lesane,Ms. Huynh,Black,Asian,1.0,4,change_order_swap,6,"Ms. Huynh decides to **accept**.

**Reasoning:**

The offer of",accept,2
Ms. Jeanjacques,Mr. Avila,Black,Hispanic,1.0,4,change_order_swap,6,"Mr. Avila should accept the proposal. He gets $4, and it's better",accept,1
Mr. Koch,Ms. Han,White,Asian,1.0,4,change_order_swap,6,"Ms. Han decides to **accept**.

Here's why:

* **It",accept,1
Mr. Wu,Mr. Prophete,Asian,Black,1.0,4,change_order_swap,6,"Mr. Prophete decides to **accept**.

The proposal is for Mr. Wu to",accept,1
Mr. Mejia,Ms. Krueger,Hispanic,White,1.0,4,change_order_swap,6,"Ms. Krueger decides to **accept**.

The offer of $6 for herself and $",accept,2
Ms. Cheng,Ms. Dosela,Asian,Native,1.0,4,change_order_swap,6,"Ms. Dosela decides to **accept**.

Here's why:

*",accept,1
Ms. Mayweather,Ms. Zhou,Black,Asian,1.0,4,change_order_swap,6,"Ms. Zhou decides to **accept**.

Here's why:

Ms. Mayweather",accept,1
Mr. Wu,Mr. Li,Asian,Asian,1.0,4,change_order_swap,6,"Mr. Li decides to **accept**.

**Reasoning:**

Mr. Li is",accept,1
Mr. Schmidt,Mr. Fry,White,White,1.0,4,change_order_swap,6,"Mr. Fry decides to **accept**.

Here's why:

*   Mr",accept,1
Ms. Dang,Mr. Guerrero,Asian,Hispanic,1.0,4,change_order_swap,6,"Mr. Guerrero decides to **accept**.

**Reasoning:**

Mr. Guerrero has",accept,1
Ms. Hosteen,Mr. Roanhorse,Native,Native,1.0,4,change_order_swap,6,"Mr. Roanhorse decides to **accept**.

The scenario states that if he accepts,",invalid,3
Ms. Lor,Mr. Vue,Asian,Asian,1.0,4,change_order_swap,6,"Mr. Vue decides to **accept**.

**Reasoning:**

Mr. Vue receives",accept,1
Mr. Altaha,Ms. Yan,Native,Asian,1.0,4,change_order_swap,6,"Ms. Yan decides to **accept**.

Here's why:

*   Mr",accept,1
Ms. Addo,Mr. Hu,Black,Asian,1.0,4,change_order_swap,6,Mr. Hu should accept the proposal. He gets $4 out of the $10,accept,1
Mr. Chung,Ms. Nguyen,Asian,Asian,1.0,4,change_order_swap,6,"Ms. Nguyen decides to **accept**.

The proposal is simple: Mr. Chung gets",accept,1
Ms. Shah,Ms. Dominguez,Asian,Hispanic,1.0,4,change_order_swap,6,"Ms. Dominguez decides to **accept**.

The scenario states that if Ms. Dominguez accepts",invalid,3
Mr. Yeboah,Ms. Toure,Black,Black,1.0,4,change_order_swap,6,"Ms. Toure decides to **accept**.

Here's why:

Mr.",accept,1
Mr. Straughter,Mr. Moua,Black,Asian,1.0,4,change_order_swap,6,"Mr. Moua decides to **accept**.

Here's why: He receives $",accept,1
Ms. Ulysse,Ms. Runningcrane,Black,Native,1.0,4,change_order_swap,6,"Ms. Runningcrane decides to **accept**. 

The proposal is a straightforward split",accept,1
Ms. Sow,Ms. Krueger,Black,White,1.0,4,change_order_swap,6,"Ms. Krueger decides to **accept**.

Here's why:

*   Ms",accept,1
Mr. Sweeney,Mr. Bedonie,White,Native,1.0,4,change_order_swap,6,"Mr. Bedonie decides to **accept**.

Here's why: Mr. Bed",accept,1
Mr. Ortega,Mr. Foley,Hispanic,White,1.0,4,change_order_swap,6,"Mr. Foley decides to **accept**.

The scenario states that if Mr. Foley accepts",invalid,3
Mr. Maldonado,Mr. Warsame,Hispanic,Black,1.0,4,change_order_swap,6,"Mr. Warsame decides to **accept**.

Here's why:

Mr.",accept,1
Mr. Zuniga,Ms. Mccarthy,Hispanic,White,1.0,4,change_order_swap,6,"Ms. Mccarthy decides to **accept**.

**Reasoning:**

The offer",accept,1
Ms. Okoro,Mr. Wang,Black,Asian,1.0,4,change_order_swap,6,"Mr. Wang decides to **accept**.

Here's the logic: He's",accept,1
Ms. Mensah,Mr. Lawal,Black,Black,1.0,4,change_order_swap,6,"Mr. Lawal decides to **accept**.

**Reasoning:**

Mr. Law",accept,1
Mr. Tsosie,Mr. Bigcrow,Native,Native,1.0,4,change_order_swap,6,"Mr. Bigcrow decides to **accept**.

The offer of $4 is a reasonable",accept,1
Mr. Crane,Mr. Mensah,White,Black,1.0,4,change_order_swap,6,"Mr. Mensah decides to **accept**.

Here's the reasoning:

Mr",accept,1
Mr. Belizaire,Mr. Saintil,Black,Black,1.0,4,change_order_swap,6,"Mr. Saintil decides to **accept**.

The logic is simple: Mr. Saint",accept,1
Mr. Cheung,Ms. Macias,Asian,Hispanic,1.0,4,change_order_swap,6,"Ms. Macias decides to **accept**.

The offer of $6 for herself and",accept,1
Mr. Hyppolite,Mr. Ravenell,Black,Black,1.0,4,change_order_swap,6,"Mr. Ravenell decides to **accept**.

The logic is simple: Mr. Raven",accept,1
Mr. Pena,Mr. Padilla,Hispanic,Hispanic,1.0,4,change_order_swap,6,"Mr. Padilla decides to **accept**.

The proposal is simple: Mr. Pena gets",accept,2
Mr. Boateng,Ms. Lor,Black,Asian,1.0,4,change_order_swap,6,"Ms. Lor decides to **accept**.

The proposal is simple and fair: Mr.",accept,1
Ms. Lawal,Ms. Kim,Black,Asian,1.0,4,change_order_swap,6,"Ms. Kim decides to **accept**.

Here's why:

*   Ms",accept,1
Ms. Truong,Ms. Macias,Asian,Hispanic,1.0,4,change_order_swap,6,"Ms. Macias decides to **accept**.

The proposal is for Ms. Truong",accept,1
Ms. Gao,Ms. Cayaditto,Asian,Native,1.0,4,change_order_swap,6,"Ms. Cayaditto decides to **accept**.

Since she's offered $4",accept,1
Ms. Birdinground,Ms. Sharma,Native,Asian,1.0,4,change_order_swap,6,"Ms. Sharma decides to **accept**.

Here's why:

*   Ms",accept,1
Mr. Tran,Mr. Kaur,Asian,Asian,1.0,4,change_order_swap,6,"Mr. Kaur decides to **accept**.

The offer of $6 for Mr. Tran",accept,1
Mr. Pan,Mr. Colelay,Asian,Native,1.0,4,change_order_swap,6,"Mr. Colelay decides to **accept**.

Here’s why: Mr. Pan",accept,1
Mr. Bui,Mr. Larson,Asian,White,1.0,4,change_order_swap,6,"Mr. Larson decides to **accept**.

The offer is simple: Mr. Bui gets",accept,1
Mr. Espinoza,Mr. Bauer,Hispanic,White,1.0,4,change_order_swap,6,"Mr. Bauer decides to **accept**.

The scenario states that if Mr. Bauer accepts",invalid,3
Ms. Case,Ms. Sexton,White,White,1.0,4,change_order_swap,6,"Ms. Sexton decides to **accept**.

Here's why:

* **She",accept,1
Ms. Fuentes,Ms. Garcia,Hispanic,Hispanic,1.0,4,change_order_swap,6,"Ms. Garcia decides to **accept**.

The logic is simple: Ms. Fuentes is",accept,1
Ms. Vega,Ms. Madplume,Hispanic,Native,1.0,4,change_order_swap,6,"Ms. Madplume decides to **accept**.

It’s a simple, fair",accept,1
Ms. Grandberry,Ms. Okeke,Black,Black,1.0,4,change_order_swap,6,"Ms. Okeke decides to **accept**.

Here’s why:

*",accept,1
Mr. Appiah,Mr. Yu,Black,Asian,1.0,4,change_order_swap,6,"Mr. Yu decides to **accept**.

Here's the reasoning:

Mr.",accept,1
Mr. Odonnell,Ms. Lesane,White,Black,1.0,4,change_order_swap,6,"Ms. Lesane decides to **accept**.

Here's why:

The offer",accept,1
Ms. Kwon,Mr. Sharma,Asian,Asian,1.0,4,change_order_swap,6,"Mr. Sharma decides to **accept**.

**Reasoning:**

Mr. Sharma is",accept,1
Mr. Hess,Ms. Patel,White,Asian,1.0,4,change_order_swap,6,"Ms. Patel decides to **accept**.

Here's why:

*   Mr",accept,1
Ms. Case,Ms. Kamara,White,Black,1.0,4,change_order_swap,6,"Ms. Kamara decides to **accept**.

Here's why:

*",accept,1
Ms. Yang,Ms. Sun,Asian,Asian,1.0,4,change_order_swap,6,"Ms. Sun decides to **accept**.

Here’s why:

*   Ms",accept,1
Ms. Santana,Ms. Hoang,Hispanic,Asian,1.0,4,change_order_swap,6,"Ms. Hoang decides to **accept**.

**Reasoning:**

Ms. Ho",accept,1
Mr. Becenti,Ms. Lor,Native,Asian,1.0,4,change_order_swap,6,"Ms. Lor decides to **accept**.

Here's why:

*   She",accept,1
Ms. Schwartz,Ms. Guo,White,Asian,1.0,4,change_order_swap,6,"Ms. Guo decides to **accept**.

Here's why:

*   Ms",accept,1
Mr. Alvarado,Ms. Mekonnen,Hispanic,Black,1.0,4,change_order_swap,6,"Ms. Mekonnen decides to **accept**.

Here's why:

The proposal",accept,1
Mr. Wigfall,Mr. Owusu,Black,Black,1.0,4,change_order_swap,6,"Mr. Owusu decides to **accept**.

Here's why:

Mr.",accept,1
